en,file,file-name,gen,id,length
Olivaceous Woodcreeper,//www.xeno-canto.org/212238/download,XC212238-F453 Sittasomus griseicapillus sylviellus (short song)SaoMiguelArcanjo210611.mp3,Sittasomus,212238,0:09
Olivaceous Woodcreeper,//www.xeno-canto.org/207580/download,XC207580-olivacious woodcreeper_ItitiaiaNP_Dreyer.mp3,Sittasomus,207580,0:26
Olivaceous Woodcreeper,//www.xeno-canto.org/182797/download,XC182797-Sittasomus griseicapillus-PECantareiraSP-BR-19-1-14-ASilveira.mp3,Sittasomus,182797,0:43
Olivaceous Woodcreeper,//www.xeno-canto.org/175716/download,XC175716-ARAPAÇU VERDE - TERRA DE AREIA - 05-08-11.mp3,Sittasomus,175716,0:05
Olivaceous Woodcreeper,//www.xeno-canto.org/156586/download,XC156586-Arapaçu verde.MP3,Sittasomus,156586,0:17
Olivaceous Woodcreeper,//www.xeno-canto.org/126818/download,XC126818-SITgris_Xixa_20120207_112715.mp3,Sittasomus,126818,0:13
Olivaceous Woodcreeper,//www.xeno-canto.org/126002/download,XC126002-Sittasomus griseicapilus_117.mp3,Sittasomus,126002,0:08
Olivaceous Woodcreeper,//www.xeno-canto.org/119615/download,XC119615-Sitassomus griseicapillus_Tapaua_1317.MP3,Sittasomus,119615,0:30
Olivaceous Woodcreeper,//www.xeno-canto.org/119072/download,XC119072-Sytassomus griseicapillus2_Sao Jose.mp3,Sittasomus,119072,0:08
Olivaceous Woodcreeper,//www.xeno-canto.org/118473/download,XC118473-Sitassomus griseicapillus_Ariau_1175.mp3,Sittasomus,118473,0:47
Olivaceous Woodcreeper,//www.xeno-canto.org/96151/download,B112-12-300_31-01-2011_Sittasomus-griseicapillusBD.mp3,Sittasomus,96151,0:09
Olivaceous Woodcreeper,//www.xeno-canto.org/78863/download,ara verde.mp3,Sittasomus,78863,1:14
Olivaceous Woodcreeper,//www.xeno-canto.org/58329/download,Sittasomus griseicapillus_Hotel Simon_PN Itatiaia_Rio de Janeiro_Brasil_24FEB2004 am a_Bernabe Lopez-Lanus.mp3,Sittasomus,58329,0:05
Olivaceous Woodcreeper,//www.xeno-canto.org/58327/download,Sittasomus griseicapillus_Hotel Simon_PN Itatiaia_Rio de Janeiro_Brasil_23FEB2004 am c_Bernabe Lopez-Lanus.mp3,Sittasomus,58327,0:06
Olivaceous Woodcreeper,//www.xeno-canto.org/58325/download,Sittasomus griseicapillus_Hotel Simon_PN Itatiaia_Rio de Janeiro_Brasil_19FEB2004 am c_Bernabe Lopez-Lanus.mp3,Sittasomus,58325,0:44
Olivaceous Woodcreeper,//www.xeno-canto.org/57519/download,0068.mp3,Sittasomus,57519,0:10
Olivaceous Woodcreeper,//www.xeno-canto.org/39086/download,Arapacu verde mtz saci.mp3,Sittasomus,39086,0:05
Olivaceous Woodcreeper,//www.xeno-canto.org/7330/download,"S. griseicapillus, Mata de Aldeia Km 17.mp3",Sittasomus,7330,0:08
Olivaceous Woodcreeper,//www.xeno-canto.org/6448/download,S. griseicapillus song.mp3,Sittasomus,6448,0:09
Olivaceous Woodcreeper,//www.xeno-canto.org/5733/download,Sittasomus Tucurui.mp3,Sittasomus,5733,0:27
Olivaceous Woodcreeper,//www.xeno-canto.org/586982/download,XC586982-ZOOM0077 arapaçu para id gjmm PNT set 2020.mp3,Sittasomus,586982,0:07
Olivaceous Woodcreeper,//www.xeno-canto.org/389463/download,XC389463-141107_09_Sita_cut_nov7_6am.mp3,Sittasomus,389463,0:05
Olivaceous Woodcreeper,//www.xeno-canto.org/144769/download,XC144769-Sittasomus-griseicapillus-PECantareira-SP-19-1-13-ASilveira-minisony.mp3,Sittasomus,144769,0:15
Olivaceous Woodcreeper,//www.xeno-canto.org/126823/download,XC126823-SITgris_Xixa_20120414_102440.mp3,Sittasomus,126823,0:04
Olivaceous Woodcreeper,//www.xeno-canto.org/126821/download,XC126821-SITgris_Xixa_20120207_112733.mp3,Sittasomus,126821,0:10
Olivaceous Woodcreeper,//www.xeno-canto.org/90629/download,SITGRI50.mp3,Sittasomus,90629,0:09
Olivaceous Woodcreeper,//www.xeno-canto.org/38060/download,ARAPACUZINHO I.mp3,Sittasomus,38060,0:08
Olivaceous Woodcreeper,//www.xeno-canto.org/12116/download,OlivWC_SEBraz-FL.mp3,Sittasomus,12116,0:16
Olivaceous Woodcreeper,//www.xeno-canto.org/6534/download,Sittasomus_griseicapillus.mp3,Sittasomus,6534,0:28
Lesser Woodcreeper,//www.xeno-canto.org/654251/download,XC654251-20210603_065200_LesserWoodcreeper.mp3,Xiphorhynchus,654251,0:05
Lesser Woodcreeper,//www.xeno-canto.org/618867/download,XC618867-Xiphorhynchus fuscus_Uruçuca_210122_0743.mp3,Xiphorhynchus,618867,2:06
Lesser Woodcreeper,//www.xeno-canto.org/609829/download,XC609829-17-12-2020 7e9 Arapacu rajado.mp3,Xiphorhynchus,609829,0:15
Lesser Woodcreeper,//www.xeno-canto.org/606747/download,XC606747-Xiphorhynchus fuscus_Vargem Alta.mp3,Xiphorhynchus,606747,0:24
Lesser Woodcreeper,//www.xeno-canto.org/598723/download,XC598723-Xfuscus1268_01.mp3,Xiphorhynchus,598723,0:39
Lesser Woodcreeper,//www.xeno-canto.org/593914/download,XC593914-arapaçu rajado.wav,Xiphorhynchus,593914,2:54
Lesser Woodcreeper,//www.xeno-canto.org/572600/download,XC572600-1165_01.mp3,Xiphorhynchus,572600,0:59
Lesser Woodcreeper,//www.xeno-canto.org/531969/download,XC531969-Xiphorhynchus atlanticus DCB 577-4B.mp3,Xiphorhynchus,531969,0:06
Lesser Woodcreeper,//www.xeno-canto.org/528409/download,XC528409-14-02-2020 9e6 Arapacu rajado (Xiphorhynchus fuscus-OK).mp3,Xiphorhynchus,528409,0:17
Lesser Woodcreeper,//www.xeno-canto.org/520351/download,XC520351-Xiphorhynchus atlanticus DCB 456-28.mp3,Xiphorhynchus,520351,2:53
Lesser Woodcreeper,//www.xeno-canto.org/504256/download,XC504256-Arapacus rajado (Xiphorhynchus fuscus-OK) 19-10-2019 4e52.mp3,Xiphorhynchus,504256,0:27
Lesser Woodcreeper,//www.xeno-canto.org/450289/download,XC450289-Xiphorhynchus fuscus.mp3,Xiphorhynchus,450289,0:25
Lesser Woodcreeper,//www.xeno-canto.org/428160/download,XC428160-Xiphorhynchus fuscus -Caio Brito-(Camacan-BA)-BRITO2630.mp3,Xiphorhynchus,428160,0:33
Lesser Woodcreeper,//www.xeno-canto.org/339545/download,XC339545-HJCP093.mp3,Xiphorhynchus,339545,1:09
Lesser Woodcreeper,//www.xeno-canto.org/338821/download,XC338821-HJCP026.mp3,Xiphorhynchus,338821,1:32
Lesser Woodcreeper,//www.xeno-canto.org/305092/download,XC305092-LEPFUS15.mp3,Xiphorhynchus,305092,1:00
Lesser Woodcreeper,//www.xeno-canto.org/285194/download,"XC285194-Lesser Woodcreeper, call, 04.10.mp3",Xiphorhynchus,285194,0:29
Lesser Woodcreeper,//www.xeno-canto.org/285193/download,"XC285193-Lesser Woodcreeper, 04.10., song.mp3",Xiphorhynchus,285193,1:37
Lesser Woodcreeper,//www.xeno-canto.org/278063/download,"XC278063-Lesser Woodcreeper, call, 06.09.mp3",Xiphorhynchus,278063,0:13
Lesser Woodcreeper,//www.xeno-canto.org/277899/download,"XC277899-Lesser Woodcreeper, song, 05.09.mp3",Xiphorhynchus,277899,0:39
Lesser Woodcreeper,//www.xeno-canto.org/254868/download,XC254868-XIPFUS19.mp3,Xiphorhynchus,254868,1:05
Lesser Woodcreeper,//www.xeno-canto.org/254866/download,XC254866-XIPFUS18.mp3,Xiphorhynchus,254866,1:31
Lesser Woodcreeper,//www.xeno-canto.org/254863/download,XC254863-XIPFUS14.mp3,Xiphorhynchus,254863,0:57
Lesser Woodcreeper,//www.xeno-canto.org/254862/download,XC254862-LEPFUS27.mp3,Xiphorhynchus,254862,1:15
Lesser Woodcreeper,//www.xeno-canto.org/254857/download,XC254857-LEPFUS29.mp3,Xiphorhynchus,254857,1:05
Lesser Woodcreeper,//www.xeno-canto.org/234950/download,XC234950-Xiphorynchus fuscus_Itamonte_1610m_22-01-2015_09h40.MP3,Xiphorhynchus,234950,0:14
Lesser Woodcreeper,//www.xeno-canto.org/224940/download,XC224940-Lesser Woodcreeper A 6534.mp3,Xiphorhynchus,224940,0:07
Lesser Woodcreeper,//www.xeno-canto.org/224939/download,XC224939-Lesser Woodcreeper A 6533.mp3,Xiphorhynchus,224939,0:07
Lesser Woodcreeper,//www.xeno-canto.org/224938/download,XC224938-Lesser Woodcreeper A 6525.mp3,Xiphorhynchus,224938,0:37
Lesser Woodcreeper,//www.xeno-canto.org/224937/download,XC224937-Lesser Woodcreeper A 6529.mp3,Xiphorhynchus,224937,0:44
Lesser Woodcreeper,//www.xeno-canto.org/224936/download,XC224936-Lesser Woodcreeper A 6528.mp3,Xiphorhynchus,224936,0:49
Lesser Woodcreeper,//www.xeno-canto.org/212478/download,XC212478-F559 Xiphorhynchus_fuscus(song))Messianica220910.mp3,Xiphorhynchus,212478,1:27
Lesser Woodcreeper,//www.xeno-canto.org/209899/download,XC209899-GMR_20141015_061438_1 Phylloscartes ventralis.mp3,Xiphorhynchus,209899,0:20
Lesser Woodcreeper,//www.xeno-canto.org/208776/download,XC208776-DSC_0433.mp3,Xiphorhynchus,208776,0:45
Lesser Woodcreeper,//www.xeno-canto.org/80505/download,XIPFUS17.mp3,Xiphorhynchus,80505,0:26
Lesser Woodcreeper,//www.xeno-canto.org/80504/download,XIPFUS06.mp3,Xiphorhynchus,80504,0:04
Lesser Woodcreeper,//www.xeno-canto.org/80456/download,LEPFUS36.mp3,Xiphorhynchus,80456,0:10
Lesser Woodcreeper,//www.xeno-canto.org/80455/download,LEPFUS34.mp3,Xiphorhynchus,80455,0:37
Lesser Woodcreeper,//www.xeno-canto.org/80352/download,XIPFUS15.mp3,Xiphorhynchus,80352,0:29
Lesser Woodcreeper,//www.xeno-canto.org/5531/download,Lesser_Woodcreeper_longsong_zizo-2-79.mp3,Xiphorhynchus,5531,0:38
Lesser Woodcreeper,//www.xeno-canto.org/4511/download,Lesser_Woodcreeper_calls-Zizo-3-15.mp3,Xiphorhynchus,4511,0:27
Lesser Woodcreeper,//www.xeno-canto.org/703/download,lesserwoodcrwhitespottedwoodp.mp3,Xiphorhynchus,703,0:06
Lesser Woodcreeper,//www.xeno-canto.org/668612/download,XC668612-Xiphorhynchus atlanticus DCB 459-4Bg.mp3,Xiphorhynchus,668612,0:24
Lesser Woodcreeper,//www.xeno-canto.org/665397/download,XC665397-Xiphorhynchus atlanticus DCB 458-1A.mp3,Xiphorhynchus,665397,1:24
Lesser Woodcreeper,//www.xeno-canto.org/608430/download,XC608430-Xiphorhynchus atlanticus DCB 746-5.mp3,Xiphorhynchus,608430,2:23
Lesser Woodcreeper,//www.xeno-canto.org/587195/download,XC587195-Xiphorhynchus_fuscus_CSMABR_06.09.20_11.34.mp3,Xiphorhynchus,587195,1:23
Lesser Woodcreeper,//www.xeno-canto.org/583783/download,XC583783-Xiphorhynchus atlanticus DCB 736-9b.mp3,Xiphorhynchus,583783,0:22
Lesser Woodcreeper,//www.xeno-canto.org/580977/download,XC580977-Xiphorhynchus atlanticus DCB 733-3.mp3,Xiphorhynchus,580977,0:18
Lesser Woodcreeper,//www.xeno-canto.org/573733/download,XC573733-Xiphorhynchus fuscus DCB 762-3h.mp3,Xiphorhynchus,573733,0:06
Lesser Woodcreeper,//www.xeno-canto.org/552348/download,XC552348-Xiphorhynchus atlanticus DCB 598-11.mp3,Xiphorhynchus,552348,0:32
Lesser Woodcreeper,//www.xeno-canto.org/531967/download,XC531967-Xiphorhynchus atlanticus DCB 577-3e.mp3,Xiphorhynchus,531967,0:05
Lesser Woodcreeper,//www.xeno-canto.org/524960/download,XC524960-Xiphorhynchus fuscus DCB 468-21d.mp3,Xiphorhynchus,524960,0:15
Lesser Woodcreeper,//www.xeno-canto.org/520331/download,XC520331-Xiphorhynchus atlanticus DCB 456-9o.mp3,Xiphorhynchus,520331,0:05
Lesser Woodcreeper,//www.xeno-canto.org/512925/download,XC512925-Xiphorhynchus atlanticus DCB 431-7c.mp3,Xiphorhynchus,512925,0:41
Lesser Woodcreeper,//www.xeno-canto.org/511857/download,XC511857-Xiphorhynchus atlanticus DCB 429-8.mp3,Xiphorhynchus,511857,0:57
Lesser Woodcreeper,//www.xeno-canto.org/511855/download,XC511855-Xiphorhynchus atlanticus DCB 429-7.mp3,Xiphorhynchus,511855,1:59
Lesser Woodcreeper,//www.xeno-canto.org/511496/download,XC511496-Xiphorhynchus atlanticus DCB 428-13a.mp3,Xiphorhynchus,511496,1:48
Lesser Woodcreeper,//www.xeno-canto.org/493771/download,XC493771-Lesser Woodcreeper_PortoSeguro_Br_9nov2017_FSchmitt.mp3,Xiphorhynchus,493771,0:21
Lesser Woodcreeper,//www.xeno-canto.org/490731/download,XC490731-1628 Xiphorhynchus fuscus (calls)_DuasBarras_TresBarras_SC_090316_FIG.mp3,Xiphorhynchus,490731,0:34
Lesser Woodcreeper,//www.xeno-canto.org/469234/download,XC469234-Arapacu rajado (Xiphorhynchus fuscus-OK) e limpa folha coroado 16-4-2019 14e30.mp3,Xiphorhynchus,469234,1:13
Lesser Woodcreeper,//www.xeno-canto.org/434951/download,XC434951-Arapacu rajado (Xiphorhynchus fuscus-OK-OK) TUC 8-9 16e40.mp3,Xiphorhynchus,434951,0:23
Lesser Woodcreeper,//www.xeno-canto.org/430710/download,XC430710-b14a.mp3,Xiphorhynchus,430710,0:06
Lesser Woodcreeper,//www.xeno-canto.org/428648/download,XC428648-Arapacu rajado (Xiphorhynchus fuscus-OK)24-07 9e36.mp3,Xiphorhynchus,428648,0:03
Lesser Woodcreeper,//www.xeno-canto.org/421911/download,XC421911-2040 Xiphorhynchus fuscus tenuirostris (calls and song)Santa Luzia_Belmonte_BA_300317_FIG.mp3,Xiphorhynchus,421911,1:26
Lesser Woodcreeper,//www.xeno-canto.org/421410/download,XC421410-1551 Xiphorhynchus fuscus tenurostris (song)Ipe_Veracel_BA_230915_FIG.mp3,Xiphorhynchus,421410,0:22
Lesser Woodcreeper,//www.xeno-canto.org/419320/download,XC419320-1036 Xiphorhynchus fuscus tenuirostris(calls in resp pl)Santa_Maria_BA_310514_FIG.mp3,Xiphorhynchus,419320,0:07
Lesser Woodcreeper,//www.xeno-canto.org/405504/download,XC405504-b15a Lesser woodcreeper Q calls B.mp3,Xiphorhynchus,405504,0:29
Lesser Woodcreeper,//www.xeno-canto.org/403831/download,XC403831-Arapacu rajado (Xiphorhynchus fuscus-OK-OK).mp3,Xiphorhynchus,403831,0:02
Lesser Woodcreeper,//www.xeno-canto.org/403830/download,XC403830-Arapacu rajado ANT (Xiphorhynchus fuscus-OK-OK).mp3,Xiphorhynchus,403830,0:03
Lesser Woodcreeper,//www.xeno-canto.org/389191/download,XC389191-Xyphorynchus_fuscus_Pocos_24jan_7e38.mp3,Xiphorhynchus,389191,0:40
Lesser Woodcreeper,//www.xeno-canto.org/389047/download,XC389047-141022_18_Den_platirostris_pocos22out_17e52_ampl.mp3,Xiphorhynchus,389047,0:36
Lesser Woodcreeper,//www.xeno-canto.org/389039/download,XC389039-140125_32_X fuscus_pocos_13fev_18e40_amp.mp3,Xiphorhynchus,389039,0:18
Lesser Woodcreeper,//www.xeno-canto.org/388434/download,XC388434-170928 Lesser Woodcreeper 15ft 4x4 0830 mp3 amp.mp3,Xiphorhynchus,388434,0:15
Lesser Woodcreeper,//www.xeno-canto.org/348125/download,XC348125-Xyphorinchus fuscus_Horto_SJC_1527.mp3,Xiphorhynchus,348125,0:03
Lesser Woodcreeper,//www.xeno-canto.org/340410/download,XC340410-HJCP096.mp3,Xiphorhynchus,340410,0:07
Lesser Woodcreeper,//www.xeno-canto.org/340409/download,XC340409-HJCP095.mp3,Xiphorhynchus,340409,0:43
Lesser Woodcreeper,//www.xeno-canto.org/338832/download,XC338832-HJCP050.mp3,Xiphorhynchus,338832,0:31
Lesser Woodcreeper,//www.xeno-canto.org/338830/download,XC338830-HJCP049.mp3,Xiphorhynchus,338830,0:55
Lesser Woodcreeper,//www.xeno-canto.org/338596/download,XC338596-HJCP153.mp3,Xiphorhynchus,338596,4:22
Lesser Woodcreeper,//www.xeno-canto.org/338591/download,XC338591-HJCP150.mp3,Xiphorhynchus,338591,3:46
Lesser Woodcreeper,//www.xeno-canto.org/338539/download,XC338539-HJCP040.mp3,Xiphorhynchus,338539,1:15
Lesser Woodcreeper,//www.xeno-canto.org/326187/download,XC326187-734. xiphorhynchus fuscus tenuirostris (canto em resp pl)Imbiriba_PortoSeguro_BA_VERACEL_120513FIG.mp3,Xiphorhynchus,326187,0:58
Lesser Woodcreeper,//www.xeno-canto.org/325893/download,XC325893-603-604. Xiphorhynhcus_fuscus+Sittasomus_griseicapillus(canto)Socimbra_Telemaco_Borba_252013FIG.mp3,Xiphorhynchus,325893,0:10
Lesser Woodcreeper,//www.xeno-canto.org/319868/download,XC319868-LEPFUS28.mp3,Xiphorhynchus,319868,3:25
Lesser Woodcreeper,//www.xeno-canto.org/309164/download,XC309164-STE-002 arapaçu-rajado.mp3,Xiphorhynchus,309164,0:04
Lesser Woodcreeper,//www.xeno-canto.org/294738/download,XC294738-Dendrocolaptidae_Xiphorhynchus_fuscus_28_05_2015_H17_01_Doutor_Pedrinho.mp3,Xiphorhynchus,294738,0:19
Lesser Woodcreeper,//www.xeno-canto.org/294737/download,XC294737-Dendrocolaptidae_Xiphorhynchus_fuscus_08_06_2015_H17_11_Doutor_Pedrinho.mp3,Xiphorhynchus,294737,0:18
Lesser Woodcreeper,//www.xeno-canto.org/292071/download,XC292071-XIPFUS36.mp3,Xiphorhynchus,292071,0:24
Lesser Woodcreeper,//www.xeno-canto.org/289292/download,XC289292-XIPATL02.mp3,Xiphorhynchus,289292,0:41
Lesser Woodcreeper,//www.xeno-canto.org/287763/download,"XC287763-Lesser Woodcreeper, 24.10., song, Green Trail.mp3",Xiphorhynchus,287763,0:55
Lesser Woodcreeper,//www.xeno-canto.org/254894/download,XC254894-LEPFUS06.mp3,Xiphorhynchus,254894,0:05
Lesser Woodcreeper,//www.xeno-canto.org/254891/download,XC254891-LEPFUS03.mp3,Xiphorhynchus,254891,0:15
Lesser Woodcreeper,//www.xeno-canto.org/254890/download,XC254890-LEPFUS16.mp3,Xiphorhynchus,254890,0:37
Lesser Woodcreeper,//www.xeno-canto.org/254885/download,XC254885-LEPFUS07.mp3,Xiphorhynchus,254885,2:45
Lesser Woodcreeper,//www.xeno-canto.org/254881/download,XC254881-XIPFUS03.mp3,Xiphorhynchus,254881,0:43
Lesser Woodcreeper,//www.xeno-canto.org/254865/download,XC254865-LEPFUS05.mp3,Xiphorhynchus,254865,0:25
Lesser Woodcreeper,//www.xeno-canto.org/254859/download,XC254859-LEPFUS14.mp3,Xiphorhynchus,254859,0:03
Lesser Woodcreeper,//www.xeno-canto.org/254720/download,XC254720-XIPFUS10_XIPATL01.mp3,Xiphorhynchus,254720,0:10
Lesser Woodcreeper,//www.xeno-canto.org/224944/download,XC224944-Lesser Woodcreeper B 6532.mp3,Xiphorhynchus,224944,0:25
Lesser Woodcreeper,//www.xeno-canto.org/224943/download,XC224943-Lesser Woodcreeper B 6527.mp3,Xiphorhynchus,224943,0:20
Lesser Woodcreeper,//www.xeno-canto.org/224942/download,XC224942-Lesser Woodcreeper B 6526.mp3,Xiphorhynchus,224942,0:10
Lesser Woodcreeper,//www.xeno-canto.org/224941/download,XC224941-Lesser Woodcreeper B 6530.mp3,Xiphorhynchus,224941,0:05
Lesser Woodcreeper,//www.xeno-canto.org/190578/download,XC190578-Xiphorhynchus_fuscus_Siderópolis_Panasonic_10_08_2014.mp3,Xiphorhynchus,190578,0:18
Lesser Woodcreeper,//www.xeno-canto.org/187785/download,XC187785-xiphorhynchus fuscus 01 09 09.mp3,Xiphorhynchus,187785,0:06
Lesser Woodcreeper,//www.xeno-canto.org/186393/download,XC186393-Xiphorhynchus fuscus-PECantareiraSP-BR-19-1-14-ASilveira.mp3,Xiphorhynchus,186393,0:11
Lesser Woodcreeper,//www.xeno-canto.org/177604/download,XC177604-Xiphorhynchus fuscus-PECantareira-SP-19-1-13-ASilveira-ed.mp3,Xiphorhynchus,177604,0:22
Lesser Woodcreeper,//www.xeno-canto.org/176530/download,XC176530-Dendrocolaptidae_Xiphorhynchus_fuscus_31_12_2010_08_38_Sitio_Tomio_Salete.mp3,Xiphorhynchus,176530,0:03
Lesser Woodcreeper,//www.xeno-canto.org/176291/download,XC176291-ARAPAÇU RAJADO - URUSSANGA - 03-02-12.mp3,Xiphorhynchus,176291,0:18
Lesser Woodcreeper,//www.xeno-canto.org/166279/download,XC166279-Xiphorhynchus_fuscus_arapacu_rajado_1.mp3,Xiphorhynchus,166279,0:13
Lesser Woodcreeper,//www.xeno-canto.org/149777/download,XC149777-Dendroplex-Xiphorhynchus-fuscus-ComandatubaIsland-Brazil-19-3-12-ASilveira.mp3,Xiphorhynchus,149777,0:24
Lesser Woodcreeper,//www.xeno-canto.org/145741/download,XC145741-Xiphorhynchus fuscus top vocalização.mp3,Xiphorhynchus,145741,0:07
Lesser Woodcreeper,//www.xeno-canto.org/145740/download,"XC145740-Xiphorhynchus fuscus (2º turdus leucomelas, leptotila verreauxi, Basileuterus culicivorus, saltator fuliginosus).mp3",Xiphorhynchus,145740,0:24
Lesser Woodcreeper,//www.xeno-canto.org/144775/download,XC144775-Xiphorhynchus fuscus-PECantareira-SP-19-1-13-ASilveira-ed.mp3,Xiphorhynchus,144775,0:22
Lesser Woodcreeper,//www.xeno-canto.org/144557/download,XC144557-Xiphorhynchus-fuscus-EEJureia-SP-Brazil6-11-08-ASilveira.mp3,Xiphorhynchus,144557,0:35
Lesser Woodcreeper,//www.xeno-canto.org/121516/download,XC121516-Xiphorhynchus fuscus(After conversion).mp3,Xiphorhynchus,121516,0:38
Lesser Woodcreeper,//www.xeno-canto.org/119975/download,XC119975-Xyhorinchus fuscus_Ubatuba_1249.MP3,Xiphorhynchus,119975,0:05
Lesser Woodcreeper,//www.xeno-canto.org/113864/download,XC113864-Xiphorhynchus_fuscusJF2.mp3,Xiphorhynchus,113864,0:08
Lesser Woodcreeper,//www.xeno-canto.org/113863/download,XC113863-Xiphorhynchus_fuscusJF.mp3,Xiphorhynchus,113863,0:11
Lesser Woodcreeper,//www.xeno-canto.org/113861/download,XC113861-arapaçu-rajado Viçosa.mp3,Xiphorhynchus,113861,0:08
Lesser Woodcreeper,//www.xeno-canto.org/112405/download,Arapacu-rajado (SOM).mp3,Xiphorhynchus,112405,0:27
Lesser Woodcreeper,//www.xeno-canto.org/85863/download,0908_174737_x_fuscus_song.mp3,Xiphorhynchus,85863,0:51
Lesser Woodcreeper,//www.xeno-canto.org/80506/download,XIPGUT23.mp3,Xiphorhynchus,80506,0:05
Lesser Woodcreeper,//www.xeno-canto.org/80503/download,XIPFUS02.mp3,Xiphorhynchus,80503,0:31
Lesser Woodcreeper,//www.xeno-canto.org/80467/download,SCHTUR02.mp3,Xiphorhynchus,80467,0:22
Lesser Woodcreeper,//www.xeno-canto.org/80454/download,LEPFUS26.mp3,Xiphorhynchus,80454,0:24
Lesser Woodcreeper,//www.xeno-canto.org/80453/download,LEPFUS22.mp3,Xiphorhynchus,80453,0:26
Lesser Woodcreeper,//www.xeno-canto.org/76042/download,MZ87XiphorhynchusfuscusMMeloguarul.mp3,Xiphorhynchus,76042,0:20
Lesser Woodcreeper,//www.xeno-canto.org/62489/download,Xiphorhynchus fuscus (Carmelo).mp3,Xiphorhynchus,62489,0:22
Lesser Woodcreeper,//www.xeno-canto.org/61644/download,WCLesser-FL song REGUA 700m 30Aug06.mp3,Xiphorhynchus,61644,0:39
Lesser Woodcreeper,//www.xeno-canto.org/61067/download,WOODCREEPER Lesser_08_PN do Iguazu_Parana_BR_12OCT90_Miguel Castelino.mp3,Xiphorhynchus,61067,0:23
Lesser Woodcreeper,//www.xeno-canto.org/61066/download,WOODCREEPER Lesser_02_PN do Iguazu-Pozo Preto_Parana_BR_22JUL99_Miguel Castelino.mp3,Xiphorhynchus,61066,0:12
Lesser Woodcreeper,//www.xeno-canto.org/28416/download,Xyphorhynchus fuscus_Morro do Cachorro_Blumenau_SC_13-I-2009.mp3,Xiphorhynchus,28416,0:34
Lesser Woodcreeper,//www.xeno-canto.org/16815/download,LesserWoodcreeper1Hoyer.mp3,Xiphorhynchus,16815,0:03
Lesser Woodcreeper,//www.xeno-canto.org/10306/download,Xiphorhynchus fuscus atlanticus_Pacoti_28_I_2007_Ciro Albano.mp3,Xiphorhynchus,10306,0:57
Lesser Woodcreeper,//www.xeno-canto.org/8464/download,Xiphorhynchus_fuscus.mp3,Xiphorhynchus,8464,0:22
